link,name,type
/wiki/Alan_Turing,Alan Turing,PERSON
/wiki/Dijon,Dijon,LOCATION
/wiki/%C4%90%E1%BB%87_tam_C%E1%BB%99ng_h%C3%B2a_Ph%C3%A1p,Đệ Tam Cộng hòa Pháp,ORGANIZATION
"/wiki/San_Diego,_California",San Diego,LOCATION
/wiki/%C4%90%E1%BB%87_nh%E1%BB%8B_C%E1%BB%99ng_h%C3%B2a_Ba_Lan,Đệ Nhị Cộng hòa Ba Lan,AWARD
/wiki/The_Bronx,The Bronx,LOCATION
/wiki/Sevilla,Sevilla,LOCATION
/wiki/H%E1%BA%A1t_Sk%C3%A5ne,Skåne (hạt),LOCATION
/wiki/%C3%85re_(%C4%91%C3%B4_th%E1%BB%8B),Åre (đô thị),LOCATION
/wiki/H%E1%BA%A1t_J%C3%A4mtland,Jämtland (hạt),LOCATION
/wiki/%C4%90%E1%BB%A9c_Qu%E1%BB%91c_X%C3%A3,Đức Quốc Xã,LOCATION
"/wiki/San_Francisco,_California",San Francisco,LOCATION
"/wiki/Houston,_Texas",Houston,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Rice,Đại học Rice,ORGANIZATION
/wiki/Huy_ch%C6%B0%C6%A1ng_Henry_Draper,Huy chương Henry Draper,AWARD 
/wiki/29_th%C3%A1ng_9,29 tháng 9,DATE
/wiki/Gi%E1%BA%A3i_Rosenstiel,Giải Rosenstiel,AWARD 
"/wiki/Wilmington,_Delaware","Wilmington, Delaware",LOCATION
/wiki/Delaware,Delaware,LOCATION
/wiki/Leoncin,Leoncin,LOCATION
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_Ba_Lan,Vương quốc Ba Lan,LOCATION
/wiki/Nobel_Prize_in_Literature,Giải Nobel Văn học,AWARD
/wiki/25_th%C3%A1ng_12,25 tháng 12,DATE
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_H%E1%BB%93i_gi%C3%A1o_Ai_C%E1%BA%ADp,Vương quốc Hồi giáo Ai Cập,ORGANIZATION
/wiki/Jehan_Sadat,Jehan Sadat,PERSON
"/wiki/Brest,_Belarus","Brest, Belarus",LOCATION
/wiki/9_th%C3%A1ng_3,9 tháng 3,DATE
/wiki/1992,1992,DATE
/wiki/Tel_Aviv,Tel Aviv,ORGANIZATION
/wiki/Milwaukee,Milwaukee,LOCATION
/wiki/Pittsburgh,Pittsburgh,LOCATION
/wiki/Gi%E1%BA%A3i_Turing,Giải Turing,AWARD 
/wiki/Pakistan,Pakistan,LOCATION
/wiki/Huy_ch%C6%B0%C6%A1ng_Tate,Huy chương Tate,AWARD 
"/wiki/Austin,_Texas","Austin, Texas",LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Texas_%E1%BB%9F_Austin,Đại học Texas tại Austin,ORGANIZATION
"/wiki/Lafayette,_Indiana","Lafayette, Indiana",LOCATION
/wiki/Negishi_Eiichi,Negishi Eiichi,PERSON
/wiki/Gi%E1%BA%A3i_Otto_Hahn,Giải Otto Hahn,AWARD 
/wiki/28_th%C3%A1ng_8,28 tháng 8,DATE
/wiki/Heraklion,Heraklion,LOCATION
/wiki/Athens,Athens,LOCATION
/wiki/Skopje,Skopje,LOCATION
/wiki/%C4%90%E1%BA%BF_qu%E1%BB%91c_Ottoman,Đế quốc Ottoman,PERSON
/wiki/T%C3%A2y_Bengal,Tây Bengal,LOCATION
/wiki/Castries,Castries,LOCATION
/wiki/Saint_Lucia,Saint Lucia,PERSON
/wiki/%C4%90%E1%BA%BF_qu%E1%BB%91c_Anh,Đế quốc Anh,LOCATION
"/wiki/Saint_Michael,_Barbados","Saint Michael, Barbados",PERSON
/wiki/Barbados,Barbados,ORGANIZATION
"/wiki/Chicago,_Illinois",Chicago,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Washington_t%E1%BA%A1i_St._Louis,Đại học Washington tại St. Louis,ORGANIZATION
/wiki/Gi%E1%BA%A3i_Nobel_Ho%C3%A1_h%E1%BB%8Dc,Danh sách người đoạt giải Nobel Hóa học,AWARD 
/wiki/Caracas,Caracas,LOCATION
/wiki/Venezuela,Venezuela,LOCATION
/wiki/Palma_de_Mallorca,Palma de Mallorca,LOCATION
/wiki/Mallorca,Mallorca,LOCATION
/wiki/Gi%E1%BA%A3i_Wolf_v%E1%BB%81_Y_h%E1%BB%8Dc,Giải Wolf về Y học,AWARD 
/wiki/Maine,Maine,LOCATION
/wiki/30_th%C3%A1ng_6,30 tháng 6,DATE
/wiki/Krak%C3%B3w,Kraków,LOCATION
/wiki/Gi%E1%BA%A3i_v%C4%83n_h%E1%BB%8Dc_qu%E1%BB%91c_t%E1%BA%BF_Neustadt,Giải văn học quốc tế Neustadt,AWARD 
"/wiki/Omaha,_Nebraska","Omaha, Nebraska",LOCATION
/wiki/Dordrecht,Dordrecht,LOCATION
"/wiki/Tucson,_Arizona","Tucson, Arizona",LOCATION
/wiki/Nara_(th%C3%A0nh_ph%E1%BB%91),Nara (thành phố),LOCATION
/wiki/Zolochiv,Zolochiv,LOCATION
"/wiki/Champaign,_Illinois","Champaign, Illinois",LOCATION
/wiki/John_Kenneth_Galbraith,John Kenneth Galbraith,PERSON
"/wiki/Waltham,_Massachusetts","Waltham, Massachusetts",LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Ohio_State,Đại học bang Ohio,ORGANIZATION
/wiki/Litva,Litva,ORGANIZATION
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_Li%C3%AAn_hi%E1%BB%87p_Anh_v%C3%A0_Ireland,Vương quốc Liên hiệp Anh và Ireland,LOCATION
/wiki/Aracataca,Aracataca,LOCATION
/wiki/Magdalena,Magdalena,LOCATION
/wiki/Colombia,Colombia,LOCATION
/wiki/Th%C3%A0nh_ph%E1%BB%91_M%C3%A9xico,Thành phố México,LOCATION
/wiki/M%C3%A9xico,México,LOCATION
/wiki/Rodrigo_Garc%C3%ADa_(%C4%91%E1%BA%A1o_di%E1%BB%85n),Rodrigo García (đạo diễn),PERSON
/wiki/Zamora,Zamora,PERSON
/wiki/Michoac%C3%A1n,Michoacán,LOCATION
"/wiki/Seattle,_Washington",Seattle,LOCATION
/wiki/Lahore,Lahore,LOCATION
/wiki/Arthur_Eddington,Arthur Eddington,PERSON
/wiki/Fred_Hoyle,Fred Hoyle,PERSON
/wiki/30_th%C3%A1ng_11,30 tháng 11,DATE
/wiki/Saskatchewan,Saskatchewan,LOCATION
/wiki/Palo_Alto,Palo Alto,LOCATION
/wiki/1985,1985,DATE
"/wiki/Hartford,_Connecticut","Hartford, Connecticut",LOCATION
/wiki/Huy_ch%C6%B0%C6%A1ng_Thomas_Hunt_Morgan,Huy chương Thomas Hunt Morgan,AWARD 
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Missouri,Đại học Missouri,ORGANIZATION
/wiki/Calais,Calais,LOCATION
/wiki/Stephen_Smale,Stephen Smale,PERSON
/wiki/Fort_Worth,"Fort Worth, Texas",LOCATION
/wiki/Huy_ch%C6%B0%C6%A1ng_Glenn_T._Seaborg,Huy chương Glenn T. Seaborg,AWARD 
/wiki/Freiburg_im_Breisgau,Freiburg im Breisgau,LOCATION
/wiki/23_th%C3%A1ng_9,23 tháng 9,DATE
/wiki/Nam_Phi,Cộng hòa Nam Phi,LOCATION
/wiki/Cape_Town,Cape Town,LOCATION
"/wiki/London,_Anh",Luân Đôn,LOCATION
/wiki/%C4%90%E1%BB%A9c_qu%E1%BB%91c_x%C3%A3,Đức Quốc Xã,LOCATION
/wiki/Bang_New_York,New York (tiểu bang),LOCATION
/wiki/Nam_Carolina,South Carolina,LOCATION
/wiki/10_th%C3%A1ng_10,10 tháng 10,DATE
/wiki/Antananarivo,Antananarivo,LOCATION
/wiki/2005,2005,DATE
/wiki/Gi%E1%BA%A3i_M%C3%A9dicis,Giải Médicis,AWARD 
/wiki/Italia,Ý,PERSON
/wiki/T%C3%A2y_Berlin,Tây Berlin,LOCATION
/wiki/Huy_ch%C6%B0%C6%A1ng_Robert_Koch,Huy chương Robert Koch,AWARD 
/wiki/Max_Knoll,Max Knoll,PERSON
/wiki/St._Gallen,St. Gallen,LOCATION
"/wiki/San_Jose,_California","San Jose, California",LOCATION
/wiki/Gi%E1%BA%A3i_Irving_Langmuir,Giải Irving Langmuir,AWARD 
/wiki/T%C3%A2n_Tr%C3%BAc_(th%C3%A0nh_ph%E1%BB%91),Tân Trúc (thành phố),LOCATION
/wiki/%C4%90%C3%A0i_Loan,Đài Loan,ORGANIZATION
/wiki/Ng%C6%B0%E1%BB%9Di_%C4%90%C3%A0i_Loan,Người Đài Loan,ORGANIZATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_gia_%C4%90%C3%A0i_Loan,Đại học quốc lập Đài Loan,ORGANIZATION
/wiki/Torino,Torino,LOCATION
/wiki/Sighetu_Marma%C8%9Biei,Sighetu Marmației,LOCATION
/wiki/B%E1%BA%AFc_%C4%90%E1%BA%A9u_B%E1%BB%99i_tinh,Bắc Đẩu Bội tinh,LOCATION
/wiki/Order_of_the_British_Empire,Huân chương Đế quốc Anh,AWARD 
"/wiki/Murfreesboro,_Tennessee","Murfreesboro, Tennessee",LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_George_Mason,Đại học George Mason,ORGANIZATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Virginia,Đại học Virginia,ORGANIZATION
"/wiki/Neuenkirchen,_Steinfurt","Neuenkirchen, Steinfurt",LOCATION
/wiki/Nordrhein-Westfalen,Nordrhein-Westfalen,LOCATION
/wiki/Vermont,Vermont,LOCATION
/wiki/Rosheim,Rosheim,LOCATION
/wiki/Busan,Busan,LOCATION
/wiki/%C4%90%E1%BA%BF_qu%E1%BB%91c_%C4%90%E1%BA%A1i_H%C3%A0n,Đế quốc Đại Hàn,PERSON
/wiki/Salem,Salem,LOCATION
/wiki/Nagoya,Nagoya,LOCATION
"/wiki/Twin_Falls,_Idaho","Twin Falls, Idaho",LOCATION
/wiki/Bad_Kissingen,Bad Kissingen,LOCATION
/wiki/CERN,CERN,ORGANIZATION
/wiki/Ludwigsburg,Ludwigsburg,LOCATION
/wiki/W%C3%BCrttemberg,Württemberg,LOCATION
/wiki/Gi%E1%BA%A3i_Gottfried_Wilhelm_Leibniz,Giải Gottfried Wilhelm Leibniz,AWARD 
/wiki/14_th%C3%A1ng_6,14 tháng 6,DATE
/wiki/2010,2010,DATE
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Malaya,Đại học Malaya,ORGANIZATION
/wiki/Huy_ch%C6%B0%C6%A1ng_Garvan-Olin,Huy chương Garvan-Olin,AWARD 
/wiki/H%E1%BB%99i_ho%C3%A0ng_gia_Lu%C3%A2n_%C4%90%C3%B4n,Hội Vương thất Luân Đôn,ORGANIZATION
/wiki/11_th%C3%A1ng_12,11 tháng 12,DATE
/wiki/Saint-Cloud,Saint-Cloud,LOCATION
/wiki/Huy_ch%C6%B0%C6%A1ng_v%C3%A0ng_c%E1%BB%A7a_Trung_t%C3%A2m_nghi%C3%AAn_c%E1%BB%A9u_Khoa_h%E1%BB%8Dc_qu%E1%BB%91c_gia_Ph%C3%A1p,Huy chương vàng của Trung tâm nghiên cứu Khoa học quốc gia Pháp,AWARD
/wiki/IEEE,Hội Kỹ sư Điện và Điện tử,ORGANIZATION
/wiki/G%C3%B6rlitz,Görlitz,LOCATION
/wiki/Washington_(bang),Washington (tiểu bang),LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Washington,Đại học Washington,ORGANIZATION
/wiki/Sachsen,Sachsen,LOCATION
/wiki/Bonn,Bonn,LOCATION
/wiki/Montr%C3%A9al,Montréal,LOCATION
/wiki/Qu%C3%A9bec,Québec,LOCATION
"/wiki/Gi%E1%BA%A3i_Alfred_P._Sloan,_Jr.","Giải Alfred P. Sloan, Jr.",AWARD 
/wiki/1989,1989,DATE
/wiki/Skedsmo,Skedsmo,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Aarhus,Đại học Aarhus,ORGANIZATION
/wiki/Alberta,Alberta,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Alberta,Đại học Alberta,PERSON
"/wiki/Methuen,_Massachusetts","Methuen, Massachusetts",LOCATION
/wiki/Gi%E1%BA%A3i_Wolf_v%E1%BB%81_H%C3%B3a_h%E1%BB%8Dc,Giải Wolf về Hóa học,AWARD
/wiki/1990,1990,DATE
/wiki/2004,2004,DATE
/wiki/Gi%E1%BA%A3i_H%C3%B2a_b%C3%ACnh_c%E1%BB%A7a_ng%C3%A0nh_kinh_doanh_s%C3%A1ch_%C4%90%E1%BB%A9c,Giải Hòa bình của ngành kinh doanh sách Đức,AWARD 
/wiki/Nga_X%C3%B4,Nga Xô viết,LOCATION 
"/wiki/Boston,_Massachusetts",Boston,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_California_t%E1%BA%A1i_Irvine,Đại học California tại Irvine,ORGANIZATION
/wiki/Armen_Alchian,Armen Alchian,PERSON
/wiki/Orsay,Orsay,LOCATION
/wiki/Gi%E1%BA%A3i_Wolf_V%E1%BA%ADt_l%C3%BD,Giải Wolf Vật lý,AWARD 
/wiki/Coll%C3%A8ge_de_France,Collège de France,ORGANIZATION
/wiki/Tr%C6%B0%E1%BB%9Dng_%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Paris_XI,Đại học Paris-Sud,ORGANIZATION
/wiki/Winterthur,Winterthur,LOCATION
/wiki/Landsberg_am_Lech,Landsberg am Lech,LOCATION
/wiki/Stuttgart,Stuttgart,LOCATION
/wiki/Johannesburg,Johannesburg,ORGANIZATION
/wiki/Yangon,Yangon,LOCATION
/wiki/Mi%E1%BA%BFn_%C4%90i%E1%BB%87n_thu%E1%BB%99c_Anh,Miến Điện thuộc Anh,PERSON
/wiki/Dubrovytsia,Dubrovytsia,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_California_t%E1%BA%A1i_Davis,Đại học California tại Davis,ORGANIZATION
"/wiki/Pottsville,_Pennsylvania","Pottsville, Pennsylvania",ORGANIZATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Massachusetts_Amherst,Đại học Massachusetts Amherst,ORGANIZATION
"/wiki/Newport_Beach,_California","Newport Beach, California",LOCATION
/wiki/H%E1%BB%8Dc_vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Georgia,Học viện Công nghệ Georgia,ORGANIZATION
/wiki/Gi%E1%BA%A3i_Robert_Koch,Giải Robert Koch,AWARD 
/wiki/Evelyn_Mase,Evelyn Mase,PERSON
/wiki/Winnie_Madikizela-Mandela,Winnie Madikizela-Mandela,PERSON
/wiki/Gra%C3%A7a_Machel,Graça Machel,PERSON
/wiki/Zenani_Mandela-Dlamini,Zenani Mandela-Dlamini,PERSON
/wiki/Gauteng,Gauteng,LOCATION
"/wiki/Oak_Lawn,_Illinois","Oak Lawn, Illinois",LOCATION
/wiki/Lethbridge,Lethbridge,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_British_Columbia,Đại học British Columbia,ORGANIZATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_McMaster,Đại học McMaster,ORGANIZATION
/wiki/B%E1%BA%AFc_Carolina,North Carolina,LOCATION
"/wiki/Uchiko,_Ehime","Uchiko, Ehime",LOCATION
/wiki/Ehime,Ehime,LOCATION
/wiki/Ng%C6%B0%E1%BB%9Di_Palestine,Người Palestine,PERSON
/wiki/2_th%C3%A1ng_8,2 tháng 8,DATE
/wiki/%C4%90%E1%BB%87_Nh%E1%BB%8B_C%E1%BB%99ng_h%C3%B2a_Ba_Lan,Đệ Nhị Cộng hòa Ba Lan,AWARD
/wiki/2016,2016,DATE
/wiki/Ramat_Gan,Ramat Gan,ORGANIZATION
/wiki/1_th%C3%A1ng_3,1 tháng 3,DATE
/wiki/L%C3%A3nh_th%E1%BB%95_%E1%BB%A6y_tr%E1%BB%8B_Palestine,Lãnh thổ Ủy trị Palestine,AWARD
/wiki/4_th%C3%A1ng_11,4 tháng 11,DATE
/wiki/1995,1995,DATE
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_Hungary_(1920%E2%80%931946),Vương quốc Hungary (1920–1946),LOCATION 
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_E%C3%B6tv%C3%B6s_Lor%C3%A1nd,Đại học Eötvös Loránd,PERSON
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_gia_Australia,Đại học Quốc gia Úc,ORGANIZATION
"/wiki/Bluefield,_West_Virginia","Bluefield, West Virginia",LOCATION
/wiki/Gi%E1%BA%A3i_Abel,Giải Abel,AWARD 
/wiki/Vi%E1%BB%87n_c%C3%B4ng_ngh%E1%BB%87_Massachusetts,Viện Công nghệ Massachusetts,ORGANIZATION
/wiki/Pozna%C5%84,Poznań,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Goethe_Frankfurt,Đại học Goethe Frankfurt,ORGANIZATION
"/wiki/Paterson,_New_Jersey","Paterson, New Jersey",LOCATION
"/wiki/Orange,_California","Orange, California",LOCATION
/wiki/Gi%E1%BA%A3i_Bruno_Rossi,Giải Bruno Rossi,AWARD
/wiki/Gi%E1%BA%A3i_Panofsky,Giải Panofsky,AWARD 
/wiki/Mexico_City,Thành phố México,LOCATION
/wiki/Mexico,México,LOCATION
/wiki/NASA,NASA,ORGANIZATION
/wiki/Li%C3%AAn_h%E1%BB%A3p_qu%E1%BB%91c,Liên Hợp Quốc,ORGANIZATION
/wiki/1999,1999,DATE
/wiki/2003,2003,DATE
/wiki/Hu%C3%A2n_ch%C6%B0%C6%A1ng_T%E1%BB%B1_do,Huân chương Tự do,AWARD 
/wiki/2013,2013,DATE
/wiki/Jet_Propulsion_Laboratory,Phòng Thí nghiệm Sức đẩy Phản lực,PERSON
/wiki/13_th%C3%A1ng_4,13 tháng 4,DATE
/wiki/Lawrence_Summers,Lawrence Summers,PERSON
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_B%C3%A1ch_khoa_Virginia,Đại học Bách khoa Virginia,ORGANIZATION
/wiki/23_th%C3%A1ng_8,23 tháng 8,DATE
"/wiki/Alice,_Texas","Alice, Texas",LOCATION
/wiki/Houston,Houston,LOCATION
/wiki/1996,1996,DATE
"/wiki/Akron,_Ohio","Akron, Ohio",LOCATION
/wiki/1991,1991,DATE
/wiki/Huy_ch%C6%B0%C6%A1ng_Glenn_T.Seaborg,Huy chương Glenn T. Seaborg,AWARD 
/wiki/2002,2002,DATE
/wiki/Brisbane,Brisbane,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Queensland,Đại học Queensland,ORGANIZATION
/wiki/K%C3%B3rnik,Kórnik,LOCATION
/wiki/26_th%C3%A1ng_12,26 tháng 12,DATE
/wiki/Dili,Dili,LOCATION
/wiki/Timor_thu%E1%BB%99c_B%E1%BB%93_%C4%90%C3%A0o_Nha,Timor thuộc Bồ Đào Nha,PERSON
/wiki/%C4%90%C3%B4ng_Timor,Đông Timor,LOCATION
"/wiki/Victoria,_British_Columbia","Victoria, British Columbia",LOCATION
/wiki/Gi%C3%A1o_ho%C3%A0ng_Constantin%C3%B4,Giáo hoàng Constantinô,PERSON
/wiki/Constantine_(t%E1%BB%89nh),Constantine (tỉnh),LOCATION
"/wiki/Wilkes-Barre,_Pennsylvania","Wilkes-Barre, Pennsylvania",ORGANIZATION
/wiki/National_Institute_of_Standards_and_Technology,Viện Tiêu chuẩn và Công nghệ Quốc gia,ORGANIZATION
/wiki/Provo,"Provo, Utah",LOCATION
/wiki/Utah,Utah,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Brigham_Young,Đại học Brigham Young,ORGANIZATION
/wiki/Aarhus,Aarhus,LOCATION
"/wiki/Des_Moines,_Iowa","Des Moines, Iowa",LOCATION
/wiki/Gi%E1%BA%A3i_Nobel_Sinh_l%C3%BD_v%C3%A0_Y_h%E1%BB%8Dc,Giải Nobel Sinh lý học hoặc Y học,AWARD
/wiki/Gi%E1%BA%A3i_Potamkin,Giải Potamkin,AWARD 
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_California_t%E1%BA%A1i_San_Francisco,Đại học California tại San Francisco,ORGANIZATION
"/wiki/New_York_City,_New_York",Thành phố New York,LOCATION
"/wiki/Santa_Barbara,_California","Santa Barbara, California",LOCATION
"/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_California,_Santa_Barbara",Đại học California tại Santa Barbara,ORGANIZATION
/wiki/31_th%C3%A1ng_10,31 tháng 10,DATE
/wiki/Somerset,Somerset,LOCATION
"/wiki/Charleston,_Nam_Carolina","Charleston, South Carolina",LOCATION
"/wiki/Menlo_Park,_California","Menlo Park, California",LOCATION
/wiki/Abbott,Abbott Laboratories,ORGANIZATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_George_Washington,Đại học George Washington,ORGANIZATION
/wiki/B%E1%BB%93_%C4%90%C3%A0o_Nha,Bồ Đào Nha,ORGANIZATION
/wiki/Santiniketan,Santiniketan,LOCATION
/wiki/Tr%C6%B0%E1%BB%9Dng_Kinh_t%E1%BA%BF_London,Trường Kinh tế và Khoa học Chính trị Luân Đôn,ORGANIZATION
/wiki/Mahbub_ul_Haq,Mahbub ul Haq,PERSON
/wiki/Tony_Atkinson,Tony Atkinson,PERSON
/wiki/Den_Helder,Den Helder,PERSON
/wiki/Gi%E1%BA%A3i_th%C6%B0%E1%BB%9Fng_Wolf,Giải Wolf về Toán học,AWARD 
/wiki/Waalwijk,Waalwijk,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Michigan-Ann_Arbor,Đại học Michigan,ORGANIZATION
/wiki/Gerardus_%27t_Hooft,Gerard 't Hooft,PERSON
/wiki/Gi%E1%BA%A3i_Wolf,Giải Wolf,AWARD 
/wiki/Gi%E1%BA%A3i_H%C3%B3a_h%E1%BB%8Dc_c%E1%BB%A7a_Vi%E1%BB%87n_h%C3%A0n_l%C3%A2m_Khoa_h%E1%BB%8Dc_qu%E1%BB%91c_gia_Hoa_K%E1%BB%B3,Giải Hóa học của Viện hàn lâm Khoa học quốc gia Hoa Kỳ,AWARD
/wiki/Gi%E1%BA%A3i_Ph%E1%BB%95_h%E1%BB%8Dc_Edgar_Bright_Wilson,Giải Phổ học Edgar Bright Wilson,AWARD 
/wiki/Gi%E1%BA%A3i_Khoa_h%E1%BB%8Dc_th%E1%BA%BF_gi%E1%BB%9Bi_Albert_Einstein,Giải Khoa học thế giới Albert Einstein,AWARD
/wiki/2011,2011,DATE
/wiki/Th%C3%A0nh_ph%E1%BB%91_t%E1%BB%B1_do_Danzig,Thành phố tự do Danzig,ORGANIZATION
/wiki/L%C3%BCbeck,Lübeck,LOCATION
/wiki/Gi%E1%BA%A3i_Georg_B%C3%BCchner,Giải Georg Büchner,AWARD 
/wiki/Gi%E1%BA%A3i_th%C6%B0%E1%BB%9Fng_Ho%C3%A0ng_t%E1%BB%AD_x%E1%BB%A9_Asturias,Giải thưởng Nữ thân vương xứ Asturias,AWARD 
/wiki/2021,2021,DATE
/wiki/Siena,Siena,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Waterloo,Đại học Waterloo,ORGANIZATION
/wiki/Columbia_University,Đại học Columbia,ORGANIZATION
"/wiki/Jefferson_City,_Missouri","Jefferson City, Missouri",LOCATION
/wiki/Ng%C6%B0%E1%BB%9Di_M%E1%BB%B9,Người Mỹ,PERSON
/wiki/Gi%E1%BA%A3i_Kyoto,Giải Kyoto,AWARD 
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nebraska,Hệ thống Đại học Nebraska,ORGANIZATION
/wiki/14_th%C3%A1ng_4,14 tháng 4,DATE
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_St_Andrews,Đại học St. Andrews,ORGANIZATION
/wiki/Trung_Hoa_D%C3%A2n_Qu%E1%BB%91c,Đài Loan,ORGANIZATION
/wiki/C%E1%BB%99ng_h%C3%B2a_Nh%C3%A2n_d%C3%A2n_Trung_Hoa,Trung Quốc,LOCATION
/wiki/Nam_Jeolla,Jeolla Nam,LOCATION
/wiki/Tri%E1%BB%81u_Ti%C3%AAn_thu%E1%BB%99c_Nh%E1%BA%ADt,Triều Tiên thuộc Nhật,LOCATION
/wiki/Seoul,Seoul,LOCATION
/wiki/H%C3%A0n_Qu%E1%BB%91c,Hàn Quốc,LOCATION
"/wiki/Raleigh,_North_Carolina","Raleigh, North Carolina",LOCATION
/wiki/Huy_ch%C6%B0%C6%A1ng_Frisch,Huy chương Frisch,AWARD
/wiki/MIT,Viện Công nghệ Massachusetts,ORGANIZATION
"/wiki/Corvallis,_Oregon","Corvallis, Oregon",LOCATION
/wiki/1_th%C3%A1ng_6,1 tháng 6,DATE
"/wiki/Taunton,_Massachusetts","Taunton, Massachusetts",LOCATION
"/wiki/Chesterfield,_Missouri","Chesterfield, Missouri",LOCATION
/wiki/Kobe,Kōbe,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nagoya,Đại học Nagoya,ORGANIZATION
/wiki/2009,2009,DATE
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Dartmouth,Đại học Dartmouth,ORGANIZATION
/wiki/2000,2000,DATE
/wiki/Chaguanas,Chaguanas,LOCATION
/wiki/Trinidad_v%C3%A0_Tobago,Trinidad và Tobago,LOCATION
/wiki/United_Kingdom,Vương quốc Liên hiệp Anh và Bắc Ireland,LOCATION
/wiki/Man_Booker_Prize,Giải Booker,AWARD
/wiki/Kumasi,Kumasi,LOCATION
/wiki/B%E1%BB%9D_Bi%E1%BB%83n_V%C3%A0ng,Ghana,LOCATION
/wiki/Ghana,Ghana,LOCATION
/wiki/Janet_Yellen,Janet Yellen,PERSON
"/wiki/Toyohashi,_Aichi","Toyohashi, Aichi",LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Tokyo,Đại học Tokyo,ORGANIZATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Milano,Đại học Milano,ORGANIZATION
/wiki/15_th%C3%A1ng_6,15 tháng 6,DATE
/wiki/Toyama,Toyama,LOCATION
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Tohoku,Đại học Tōhoku,ORGANIZATION
/wiki/Aarberg,Aarberg,LOCATION
/wiki/Gi%E1%BA%A3i_Y_h%E1%BB%8Dc_Louis-Jeantet,Giải Y học Louis-Jeantet,AWARD 
/wiki/Vi%E1%BB%87n_Scripps,Viện Scripps,ORGANIZATION
/wiki/Singapore,Singapore,LOCATION
/wiki/Gi%E1%BA%A3i_Nobel_V%C4%83n_ch%C6%B0%C6%A1ng,Giải Nobel Văn học,AWARD
/wiki/Georgia,Georgia,LOCATION
/wiki/Rosalynn_Carter,Rosalynn Carter,PERSON
/wiki/L%C3%A3nh_th%E1%BB%95_U%E1%BB%B7_tr%E1%BB%8B_Palestine,Lãnh thổ Ủy trị Palestine,AWARD
/wiki/Hi%E1%BB%87p_h%E1%BB%99i_T%C3%A2m_l%C3%BD_h%E1%BB%8Dc_Hoa_K%E1%BB%B3,Hiệp hội Tâm lý học Hoa Kỳ,ORGANIZATION
"/wiki/Wichita,_Kansas","Wichita, Kansas",LOCATION
"/wiki/Northfield,_Minnesota","Northfield, Minnesota",ORGANIZATION
